0	0	1.12879e-026	2.37404e-009	1.47078e-008	1.19786e-007	0.00113925	0.00796641	0.00432417	0.0181098	6.727e-005	0.00639324	0.00731282	0.0028998	0.000542576	0.0034988	0.0174728	0.289386	0.906102	0.999059	0.999994	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999996	0.999786	0.986657	0.913921	0.976687	0.986949	0.999243	0.998329	0.998352	0.974913	0.587894	0.393377	0.0668295	0.00949524	0.0372044	0.000857582	0.00227703	0.119283	0.983274	0.99923	0.999975	1	1	


1	0.999998	0.99999	0.999992	0.999212	0.999648	0.994496	0.989877	0.998497	0.985081	0.999923	0.988641	0.996443	0.997753	0.999603	0.986464	0.959502	0.495937	0.00832205	1.52607e-005	2.09865e-008	5.4339e-010	1.87523e-011	5.65162e-012	2.06968e-013	4.3272e-014	8.34634e-017	2.98987e-018	1.90865e-018	5.57593e-018	5.87148e-017	3.07368e-016	2.21796e-015	1.08943e-013	1.04891e-012	5.46828e-010	2.19511e-009	3.21904e-008	5.71892e-009	1.55346e-009	1.78184e-010	2.18694e-010	1.4316e-010	1.44739e-009	3.09618e-010	6.50291e-010	4.37398e-009	2.47386e-010	1.88346e-012	3.02065e-010	5.41542e-011	1.52876e-012	5.1413e-015	3.06998e-016	2.04699e-017	6.12547e-020	1.41391e-019	
0	1.60835e-006	9.95709e-006	7.74212e-006	0.000788353	0.00022981	0.00545449	0.00958284	0.000994542	0.0118212	5.73393e-005	0.00667587	2.79107e-006	0.00104533	0.000252194	0.0116363	0.0197568	0.0154641	3.3819e-005	9.76854e-008	1.40586e-009	1.41427e-014	1.01678e-016	7.40835e-017	1.52925e-016	1.42939e-018	4.64081e-019	6.80915e-023	6.51453e-023	1.31282e-021	5.48597e-020	1.03969e-018	1.46925e-017	6.58364e-016	7.32486e-014	8.95953e-014	1.47753e-010	1.71403e-013	1.14726e-012	6.19691e-014	3.27792e-015	9.05814e-014	1.39398e-012	3.88621e-011	1.80796e-009	2.4884e-009	2.91712e-009	7.03401e-010	1.72105e-012	1.11348e-010	8.02087e-012	3.81211e-014	2.27307e-018	6.12762e-020	8.04937e-022	3.92081e-023	7.34362e-022	
0	3.22129e-010	8.14954e-009	1.34063e-008	7.22135e-010	0.000121589	1.03658e-008	7.90203e-005	3.62514e-007	4.01875e-006	2.9668e-007	1.70827e-006	1.38214e-005	1.61304e-009	1.03605e-008	3.67631e-006	1.62903e-005	0.000130936	1.2499e-006	1.46437e-010	6.38467e-012	6.40785e-014	4.98069e-017	1.18328e-019	4.42576e-019	9.24068e-021	1.57214e-022	7.42878e-023	4.02557e-025	1.39895e-025	4.40881e-025	6.84442e-024	2.7862e-023	1.66588e-019	1.77356e-019	8.92483e-016	1.43485e-016	1.58384e-010	5.64068e-012	3.87597e-014	1.47352e-016	7.33841e-016	2.04819e-016	4.35195e-016	2.83624e-015	2.06901e-010	9.6696e-010	2.72336e-008	1.65674e-008	2.59881e-007	1.98689e-006	2.81492e-007	8.76595e-011	1.31565e-013	9.74537e-016	1.18232e-019	5.93745e-024	
0	0	4.10377e-010	3.90469e-010	9.54658e-010	3.33817e-007	4.94694e-005	0.000461324	0.000508031	0.0030943	1.9396e-005	0.00468168	0.00354057	0.00120183	0.000145114	0.00189606	0.0207252	0.488468	0.991643	0.999985	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	1	1	1	1	1	1	


1	0.999439	0.971699	0.988865	0.99949	0.977584	0.995113	0.995393	0.991905	0.994495	0.995058	0.99832	0.992787	0.994288	0.990714	0.976652	0.993669	0.972111	0.923702	0.926807	0.769906	0.0411115	0.00244132	0.00140504	0.000556931	0.000109005	0.000112687	0.000669074	0.0173969	0.0189815	0.856149	0.687303	0.938306	0.987029	0.799896	0.793494	0.679482	0.666162	0.00699197	0.000131558	1.02617e-007	1.68411e-009	3.75695e-011	2.12258e-011	1.99909e-010	1.1769e-010	2.06766e-011	9.24142e-014	2.73812e-015	3.57313e-016	1.987e-015	5.13063e-015	3.07898e-014	3.19007e-013	1.79922e-012	1.83823e-012	8.98605e-011	
0	0.000337939	0.024534	0.0101243	0.000445639	0.00499485	0.00375448	0.000509178	0.00747397	0.00431882	0.00487657	0.000436965	0.00429246	0.00538974	0.00925288	0.0006638	0.000281579	0.00049839	0.00260546	7.59141e-005	0.000134771	0.000141975	2.62995e-007	3.13306e-007	1.06367e-008	9.80219e-009	2.76977e-009	5.04784e-007	8.7308e-005	0.00463642	0.0288667	0.305593	0.0614396	0.0126607	0.200075	0.206405	0.317025	0.155424	0.00259483	2.45754e-006	7.98622e-009	1.19594e-010	6.77283e-012	1.36963e-011	6.33877e-011	3.20456e-010	6.09732e-009	2.25945e-009	5.10776e-010	4.41105e-009	2.16175e-010	8.8899e-012	1.48556e-014	1.05965e-015	1.25052e-015	7.38285e-016	1.23767e-013	
0	0.000222609	0.00273963	0.000215068	4.85805e-005	0.0169154	0.00011065	0.00237332	1.90497e-005	0.000407723	9.44037e-006	0.00118471	0.00020836	3.04898e-005	1.77237e-005	0.0226239	0.00578189	0.0258004	0.000703569	0.00115104	0.0044168	6.92865e-005	2.10131e-006	2.82804e-007	8.87578e-008	1.58381e-009	1.13987e-007	7.5751e-009	1.04983e-007	1.90871e-006	8.48222e-005	1.90726e-005	0.000219462	0.00031015	2.84145e-005	0.000100249	0.00349248	0.141288	0.00444475	1.81351e-005	1.1185e-008	2.13812e-011	1.91577e-015	9.01111e-016	6.849e-015	1.70572e-013	2.03137e-013	6.12028e-011	1.01547e-011	6.10299e-012	6.02211e-010	1.84199e-010	2.81304e-010	5.06877e-012	1.97634e-011	1.44518e-012	4.8393e-014	
0	0	0.00102709	0.000795273	1.6252e-005	0.000505553	0.00102233	0.00172491	0.000601759	0.000778713	5.57776e-005	5.8515e-005	0.00271231	0.000291319	1.55824e-005	6.04504e-005	0.000267763	0.00158976	0.0729892	0.0719664	0.225543	0.958677	0.997556	0.998594	0.999443	0.999891	0.999887	0.99933	0.982516	0.97638	0.114899	0.00708484	3.48587e-005	3.1185e-007	9.17891e-007	1.09201e-006	5.67525e-007	0.037126	0.985968	0.999848	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	


1	0.990111	0.990204	0.997046	0.993954	0.983502	0.995044	0.990273	0.962497	0.96737	0.80323	0.869661	0.846464	0.901811	0.938601	0.971319	0.982256	0.94624	0.844938	0.063906	0.000686452	1.6932e-005	7.93326e-007	1.5863e-007	3.58055e-009	7.35549e-011	1.48789e-012	8.2154e-014	8.2066e-014	2.68435e-013	1.46913e-013	1.97122e-013	2.47762e-013	8.99907e-014	9.1259e-014	7.36704e-014	2.17563e-013	1.04006e-012	4.31383e-012	5.52858e-011	2.87545e-010	2.54723e-010	7.1288e-010	8.93828e-010	2.21247e-009	6.74446e-009	3.12329e-010	3.65339e-011	4.77274e-014	4.2504e-013	2.62498e-013	3.14838e-013	4.05859e-012	1.78412e-011	1.03517e-010	8.77761e-010	4.47276e-010	
0	0.00988922	0.0096657	0.00143206	0.000450634	0.0129678	0.00134425	0.00283263	0.000465545	0.00247936	0.000139357	0.00654829	0.00279496	0.000738796	0.000537774	0.0235346	0.0171414	0.0536774	0.154953	0.93603	0.999264	0.999637	0.9982	0.982789	0.999282	0.99983	0.999575	0.998568	0.754746	0.162878	0.00227507	9.69288e-005	3.90866e-006	3.28452e-008	9.45159e-010	2.01837e-011	6.88671e-013	3.23781e-012	2.43657e-010	7.09757e-008	6.40754e-006	3.68423e-006	4.10354e-006	2.13286e-007	4.86519e-008	7.60302e-008	1.28184e-009	6.29146e-010	4.04227e-012	1.92195e-013	1.11482e-014	1.15735e-015	1.27361e-013	7.04697e-014	2.50468e-012	3.08586e-011	6.39095e-013	
0	3.67877e-011	1.53812e-008	2.87809e-006	2.2056e-009	9.28884e-011	2.21466e-009	1.33429e-010	3.90841e-006	4.0804e-010	2.34632e-008	6.45265e-009	1.1483e-009	3.13751e-010	8.03438e-009	3.01071e-013	2.80535e-011	3.72773e-013	3.85367e-011	6.28873e-012	3.66747e-014	2.96314e-011	6.60621e-012	7.93988e-011	1.05848e-012	1.46784e-013	1.00258e-011	2.27573e-008	5.21526e-005	5.26407e-006	7.60689e-006	7.47921e-008	6.67211e-009	1.58508e-012	2.45454e-013	5.31003e-016	2.89725e-016	5.75369e-020	8.48689e-021	3.68804e-018	1.63077e-015	7.8257e-010	2.65278e-009	3.25788e-009	2.13474e-005	2.73315e-005	0.467124	0.902402	0.999921	0.0223141	1.19661e-006	3.33774e-009	1.63491e-014	3.72325e-017	9.60502e-020	7.487e-019	4.69195e-019	
0	0	0.000129874	0.00151877	0.00559558	0.00353028	0.00361143	0.00689429	0.0370336	0.0301503	0.196631	0.123791	0.150741	0.09745	0.0608615	0.00514622	0.000602106	8.24648e-005	0.000108933	6.44148e-005	4.93844e-005	0.000345828	0.00179946	0.0172112	0.00071754	0.000170083	0.000425227	0.0014322	0.245202	0.837117	0.997717	0.999903	0.999996	1	1	1	1	1	1	1	0.999994	0.999996	0.999996	1	0.999979	0.999973	0.532876	0.0975975	7.88209e-005	0.977686	0.999999	1	1	1	1	1	1	


1	0.568802	0.824622	0.836932	0.415793	0.555233	0.506799	0.342871	0.172004	0.378252	0.0826952	0.186575	0.0538643	0.0722615	0.0911542	0.0915238	0.0167102	0.00868501	0.00785929	0.0145178	0.0369464	0.0830227	0.0162	0.00103323	0.000106352	5.28891e-006	9.60223e-006	2.52092e-005	3.38078e-006	6.41861e-007	2.04109e-007	1.32395e-007	1.42144e-008	1.32544e-008	1.48629e-009	1.14222e-009	1.57665e-010	1.30558e-010	8.61021e-010	5.41438e-009	3.04309e-008	5.99228e-008	1.38388e-007	2.10401e-007	1.21508e-008	8.37681e-010	8.5872e-016	2.6825e-019	2.3606e-023	4.68802e-024	2.44085e-024	7.25883e-025	1.60419e-024	2.96912e-025	5.30826e-026	4.19821e-026	2.42661e-026	
0	0.431198	0.13082	0.106855	0.553327	0.337005	0.297177	0.5606	0.792643	0.344976	0.858832	0.707506	0.936461	0.790849	0.14128	0.0214774	0.00201578	0.000190086	0.000948316	0.00277802	0.00570774	0.295387	0.969612	0.998612	0.999057	0.999283	0.989519	0.140469	0.00335061	6.4883e-005	5.0521e-007	4.77442e-009	4.36366e-010	7.08831e-010	2.5585e-011	3.78645e-010	4.65223e-012	2.10579e-010	1.98712e-008	9.9874e-007	0.000109085	0.00418407	0.0282232	0.29248	0.0202812	6.14728e-005	2.89317e-012	2.1064e-017	4.52177e-023	2.58688e-023	9.77424e-025	2.20509e-026	8.35777e-026	3.97385e-027	1.12867e-027	3.66763e-028	2.78253e-026	
0	1.73281e-011	0.0192935	0.00500454	0.000403839	0.00163461	0.00778801	0.00114308	0.00498586	0.0254429	0.000557792	0.0228706	0.000111386	0.0735775	0.103938	0.0021258	0.000360951	3.50641e-006	6.65771e-008	1.14921e-005	2.73682e-006	1.17422e-005	1.1004e-005	3.86963e-005	6.26896e-005	4.72601e-005	0.00072641	0.0461351	0.0222059	0.041369	0.0388529	0.0303491	0.0700576	0.00681211	0.00251639	0.000777264	0.000203697	1.08714e-005	1.81649e-007	5.00709e-008	9.23754e-009	9.92174e-007	0.000597636	0.0179497	0.714001	0.501683	0.99942	0.979251	0.996646	0.95807	0.345484	0.343309	0.0279446	0.0275781	0.000215737	3.94115e-006	4.13847e-008	
0	0	0.0252647	0.0512092	0.0304762	0.106127	0.188236	0.0953864	0.030367	0.251329	0.0579152	0.083049	0.00956318	0.0633117	0.663627	0.884873	0.980913	0.991121	0.991192	0.982693	0.957343	0.621578	0.0141771	0.000316382	0.000774154	0.00066399	0.00974529	0.81337	0.97444	0.958566	0.961146	0.969651	0.929942	0.993188	0.997484	0.999223	0.999796	0.999989	1	0.999999	0.999891	0.995815	0.971179	0.68957	0.265718	0.498255	0.000579592	0.0207487	0.00335418	0.0419304	0.654516	0.656691	0.972055	0.972422	0.999784	0.999996	1	


1	0.9806	0.0693544	0.119174	0.422984	0.0688885	0.0672424	0.0570757	0.273585	0.129778	0.376811	0.329184	0.754985	0.661643	0.323338	0.043366	0.00214765	3.29179e-005	5.50478e-006	2.78908e-007	6.2707e-008	4.83455e-008	7.43211e-007	6.06004e-006	3.49448e-005	0.000101553	0.000169438	3.20816e-005	1.60978e-005	3.21697e-006	4.82719e-007	7.17647e-008	7.88158e-009	5.14558e-009	8.49479e-010	8.27951e-010	1.37418e-010	5.70988e-011	2.65606e-010	9.25021e-010	3.15411e-009	7.08962e-009	1.41259e-008	5.12651e-008	4.31522e-008	1.54281e-009	3.36455e-011	1.17306e-012	7.59588e-014	5.38594e-014	7.14518e-015	1.17567e-015	3.85259e-016	7.85706e-017	6.14619e-018	9.21797e-019	3.70543e-018	
0	0.0175644	0.00583667	0.00471929	0.011203	0.00696271	0.000319023	0.00194507	0.00180263	0.00426175	0.0169335	0.00300619	0.00342031	0.0491967	0.177168	0.0209679	0.000705995	2.26063e-006	1.82171e-008	7.84487e-010	8.06063e-011	1.98721e-011	6.40317e-010	7.32274e-009	2.65619e-007	6.54576e-007	1.29698e-006	1.21004e-006	6.29273e-007	1.29865e-007	5.95307e-008	1.65155e-008	9.63398e-009	1.63093e-008	9.87538e-009	6.48633e-008	2.43755e-008	3.96168e-009	4.46753e-010	4.50435e-011	3.16414e-012	1.93e-010	1.37563e-009	6.03781e-009	1.05593e-008	5.36036e-009	1.07049e-009	3.25912e-010	5.32429e-011	4.15579e-011	5.63522e-012	3.52724e-013	1.01826e-014	2.13161e-015	7.19087e-017	1.24522e-018	7.20082e-019	
0	0.00183601	0.924647	0.600766	0.0120005	0.29159	0.155262	0.0694127	0.000942849	0.0846374	0.000148463	0.018015	0.000528086	0.00128811	0.00665264	0.386107	0.661357	0.89987	0.936779	0.983375	0.950927	0.953432	0.320706	0.0082705	0.00135477	0.000859613	0.000571104	0.00731685	0.0207086	0.255167	0.00205404	0.000131433	4.30774e-005	8.83876e-008	6.12847e-008	5.66935e-010	8.35033e-009	2.78848e-008	4.69493e-008	9.0175e-009	7.39459e-009	9.23971e-010	2.25563e-010	1.77551e-012	3.69865e-010	1.43561e-008	6.04256e-008	7.27126e-006	1.30428e-005	5.15246e-007	3.16769e-006	1.71148e-005	2.97115e-006	6.29143e-006	7.63404e-006	1.23659e-005	2.8141e-008	
0	0	0.000162057	0.275341	0.553812	0.632558	0.777177	0.871566	0.72367	0.781323	0.606107	0.649795	0.241066	0.287873	0.492841	0.549559	0.335789	0.100095	0.0632153	0.0166246	0.0490725	0.046568	0.679293	0.991723	0.99861	0.999038	0.999258	0.99265	0.979275	0.74483	0.997945	0.999868	0.999957	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999993	0.999987	0.999999	0.999997	0.999983	0.999997	0.999994	0.999992	0.999988	1	


1	0.953371	0.975197	0.719384	0.664933	0.816576	0.956805	0.815909	0.632056	0.592439	0.491704	0.699519	0.104234	0.1307	0.143361	0.153249	0.663371	0.669872	0.36861	0.277715	0.0283141	0.00575742	0.000185454	0.000103204	2.53328e-006	9.23463e-007	4.1416e-008	5.53054e-009	6.91935e-009	3.47965e-008	8.44228e-008	1.52274e-007	3.12574e-006	1.07787e-005	0.000286736	0.000327533	0.00460461	0.000318709	3.62288e-005	4.21603e-006	2.72607e-007	4.01489e-008	5.46863e-009	1.17398e-008	5.96254e-008	2.07047e-008	2.86597e-009	2.83074e-011	3.06483e-013	5.22654e-013	8.33741e-014	1.64335e-014	6.74818e-016	8.219e-017	7.5882e-018	1.41786e-018	2.14278e-017	
0	0.0332625	0.00986928	0.199757	0.266887	0.0790825	0.0250818	0.126117	0.328983	0.299685	0.455867	0.215665	0.263182	0.075725	0.0243114	0.00226003	0.00118959	0.00513881	0.00898235	0.00206056	0.00146328	0.000329178	5.75792e-005	3.79055e-005	6.35112e-006	1.15342e-006	9.09749e-008	3.57633e-009	1.33504e-009	3.51672e-010	9.56904e-009	2.27215e-008	6.20844e-008	3.13257e-006	7.26001e-006	0.000122268	0.000160772	3.05076e-005	7.17489e-006	9.51396e-007	6.47386e-008	4.11309e-007	1.06366e-006	2.11961e-005	0.000822932	0.00139457	0.0204305	0.0225414	0.0388531	0.220964	0.152236	0.129003	0.021137	0.00286745	8.50133e-005	4.48476e-006	5.4215e-005	
0	0.0133661	0.00202517	0.0369857	0.0349182	0.00573371	0.00616323	0.0242917	0.0297647	0.0448258	0.0317155	0.0176839	0.0228418	0.00654354	0.0040947	0.000547979	0.00068427	0.00321071	0.00282245	0.000777488	0.000931801	7.29135e-005	1.19071e-005	2.9826e-006	7.69211e-007	1.07631e-007	7.19337e-009	2.56486e-010	7.95428e-011	3.96015e-011	2.65897e-009	2.9998e-009	1.56473e-008	4.76335e-007	9.0654e-007	2.09249e-005	2.94865e-005	7.78957e-006	9.47447e-007	1.82375e-007	8.37404e-009	8.60883e-008	2.24463e-007	4.42825e-006	0.000379709	0.00120626	0.0176371	0.042593	0.14073	0.697637	0.710304	0.575527	0.1087	0.0125243	0.000305634	1.19349e-005	5.45044e-005	
0	0	0.0129088	0.0438737	0.0332621	0.0986075	0.01195	0.0336819	0.00919645	0.0630509	0.0207131	0.0671318	0.609742	0.787031	0.828232	0.843943	0.334755	0.321778	0.619585	0.719447	0.969291	0.99384	0.999745	0.999856	0.99999	0.999998	1	1	1	1	1	1	0.999997	0.999986	0.999705	0.999529	0.995205	0.999643	0.999956	0.999995	1	0.999999	0.999999	0.999974	0.998797	0.997399	0.961932	0.934866	0.820417	0.0813994	0.137461	0.295469	0.870163	0.984608	0.999609	0.999984	0.999891	


1	0.999472	0.992206	0.99529	0.997854	0.85469	0.879888	0.485276	0.38282	0.127153	0.283735	0.0334654	0.000669829	0.000986907	0.00632487	0.000444162	0.000820055	0.000139977	6.47336e-006	4.09946e-007	1.37846e-008	5.97602e-011	4.44627e-013	1.50548e-014	5.97341e-016	3.94212e-017	1.21789e-018	2.23236e-019	1.68344e-019	1.00122e-019	5.90148e-018	5.73353e-017	6.37465e-015	3.26976e-013	9.08297e-012	1.88754e-010	2.79977e-009	2.25671e-010	1.06611e-012	3.72303e-014	1.31536e-016	1.85466e-017	3.88016e-018	1.20471e-017	2.9095e-016	1.73915e-015	2.40153e-015	5.399e-017	6.07394e-022	6.332e-022	1.97024e-022	8.91462e-024	3.3148e-024	2.48606e-024	5.69619e-025	4.04833e-026	2.16063e-025	
0	0.00052669	0.00679663	0.000268748	3.50655e-005	0.0491571	0.000287157	0.00165654	7.73596e-005	0.000434334	3.3868e-005	5.25932e-005	7.29665e-006	3.0238e-007	2.37134e-007	1.04981e-005	1.58543e-007	8.74079e-007	1.51181e-007	1.20609e-009	2.91331e-010	1.98617e-012	2.23751e-015	3.39928e-017	3.77163e-018	1.07993e-019	1.15e-020	9.96567e-023	7.99889e-024	1.21936e-022	1.17441e-022	2.84945e-020	5.89825e-020	5.53239e-017	3.76388e-015	1.3457e-013	2.25878e-012	1.30643e-011	5.77568e-012	1.66114e-013	3.70682e-015	5.02374e-014	4.69202e-013	1.096e-011	2.56899e-010	2.27889e-008	5.82066e-005	0.793622	0.999118	0.293173	0.000375081	5.39917e-007	3.58604e-009	3.47707e-012	1.06228e-014	9.16785e-018	7.01739e-020	
0	1.07547e-006	1.75487e-005	6.232e-005	9.47395e-007	1.6502e-005	0.000122466	5.30706e-005	3.80483e-006	1.83093e-006	8.49497e-007	3.79015e-007	4.12566e-008	1.28988e-008	5.01963e-010	4.42348e-009	1.03229e-007	8.04016e-009	6.94693e-010	5.74348e-010	4.132e-011	5.75321e-013	4.36267e-015	4.74335e-016	5.5509e-016	1.0681e-016	2.10982e-017	8.65727e-019	9.61141e-020	3.34358e-021	1.9667e-022	2.11375e-024	1.33907e-022	7.48327e-021	1.47943e-019	4.00886e-017	8.49586e-016	2.70975e-014	1.69448e-014	4.90938e-014	3.58555e-016	9.80076e-017	1.78851e-016	3.78318e-015	2.96223e-012	1.4601e-011	4.14746e-006	0.000891789	0.000872153	0.634121	0.934164	0.909457	0.488997	0.0856447	0.00187367	6.30171e-006	6.04652e-008	
0	0	0.000980175	0.00437928	0.00211016	0.0961366	0.119703	0.513015	0.617099	0.872411	0.716231	0.966482	0.999323	0.999013	0.993675	0.999545	0.99918	0.999859	0.999993	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999938	0.205486	9.89057e-006	0.0727056	0.0654609	0.0905427	0.511003	0.914355	0.998126	0.999994	1	


1	0.999697	0.999984	0.999823	0.998967	0.99997	0.999853	0.999954	0.996062	0.999967	0.996651	0.999632	0.99988	0.999792	0.999942	0.999997	0.999976	0.999983	0.999801	0.999995	0.999957	0.999925	0.999939	0.999721	0.999946	0.999864	0.999827	0.999739	0.999723	0.993563	0.946434	0.813799	0.989493	0.893576	0.878579	0.989479	0.98754	0.997928	0.99208	0.994777	0.930032	0.708934	0.342876	0.0244747	0.0165319	0.00347557	1.32358e-005	3.92402e-008	1.60529e-011	1.49852e-013	5.23871e-012	1.35445e-012	2.50216e-012	7.71569e-012	8.29722e-011	6.02227e-010	8.70905e-009	
0	0.000302692	1.60105e-005	0.000177422	0.00103272	2.9705e-005	0.000146615	4.59057e-005	0.00393794	3.16018e-005	0.00334854	0.00036738	0.000115044	0.000207105	5.76331e-005	3.21082e-006	2.43971e-005	1.66969e-005	0.000198671	5.01941e-006	4.31614e-005	7.38025e-005	5.99584e-005	0.000272548	2.30533e-005	2.9937e-006	5.99814e-006	3.94246e-005	0.000197403	0.00640955	0.0535651	0.186174	0.0104596	0.106422	0.121249	0.0101061	0.012426	0.00192295	0.00647591	0.000935427	0.00824037	0.0974562	0.182684	0.217091	0.698653	0.922617	0.978606	0.993744	0.999669	0.0123894	0.00400456	2.71328e-005	1.91018e-008	7.25175e-011	2.49057e-013	5.30913e-014	2.05157e-011	
0	2.08575e-010	4.03373e-007	5.54957e-009	1.22512e-007	4.68247e-007	3.44636e-007	3.00803e-008	7.86828e-008	1.19052e-006	1.45993e-007	6.73685e-007	4.55947e-006	3.78594e-007	3.74529e-008	7.1479e-008	6.45806e-010	3.16237e-009	4.15094e-009	5.82839e-008	7.43484e-010	7.01968e-007	1.7139e-007	2.93487e-006	9.02506e-008	1.40561e-007	3.78887e-010	1.50638e-010	3.05981e-008	1.79926e-005	6.75022e-007	2.62112e-005	4.6971e-005	1.78652e-006	0.000172382	0.000411285	3.30271e-005	0.000133385	0.00103486	0.00208234	0.00448303	0.00560528	0.0338586	0.652196	0.126225	0.000581065	0.00543382	0.00575309	0.000323385	0.987595	0.0168716	3.44393e-005	1.95461e-009	2.2479e-012	9.2588e-015	8.28341e-017	8.42129e-016	
0	0	1.8947e-011	2.02537e-008	9.84997e-010	7.51947e-009	2.39877e-009	5.66718e-009	3.6691e-009	7.79393e-010	3.52729e-008	5.8129e-009	1.22909e-007	3.50319e-008	1.50716e-009	4.11838e-010	1.13465e-010	1.1107e-011	1.20656e-010	8.83651e-011	2.08118e-009	1.00062e-008	4.01602e-007	3.78303e-006	3.05341e-005	0.000133265	0.000166802	0.000221149	7.91803e-005	9.0324e-006	3.73623e-007	3.47148e-008	3.52283e-008	3.19891e-007	1.46627e-008	3.9134e-006	5.34292e-007	1.60141e-005	0.00040918	0.00220476	0.0572443	0.188004	0.440582	0.106239	0.15859	0.0733263	0.0159467	0.000502789	7.66679e-006	1.54562e-005	0.979124	0.999938	1	1	1	1	1	


1	0.977418	0.963709	0.997471	0.999408	0.93992	0.999448	0.996044	0.998999	0.998242	0.998222	0.963135	0.971682	0.999406	0.999841	0.866722	0.872348	0.484926	0.111513	5.82189e-005	1.09022e-008	1.7808e-011	1.13634e-013	1.91028e-015	6.60039e-019	1.95314e-021	3.548e-025	6.7861e-028	9.32307e-029	8.96383e-028	2.06371e-027	1.1792e-028	1.58918e-027	8.62696e-029	6.31948e-029	8.52393e-030	1.07456e-029	3.92477e-032	6.92388e-036	5.61244e-038	1.89904e-041	7.6574e-042	4.61777e-042	2.2677e-042	2.80891e-043	3.80737e-044	1.05215e-047	4.64708e-051	5.55317e-055	9.57371e-056	7.90868e-057	1.07882e-058	4.54488e-059	7.26595e-059	1.82266e-058	1.45664e-057	1.26102e-055	
0	0.0151036	0.0344829	0.00112231	2.21908e-005	0.0463205	0.000311861	0.0013948	2.47809e-005	0.00135775	2.75192e-006	0.0360565	0.00428953	7.44724e-005	3.3892e-005	0.131416	0.127508	0.512555	0.883565	0.999939	0.999965	0.999417	0.99832	0.997788	0.999992	0.999975	0.999994	0.999996	0.999844	0.887465	0.00417859	7.25941e-007	1.3815e-008	1.27672e-012	1.68557e-015	2.59801e-019	1.25944e-021	2.07781e-023	5.19e-025	1.71887e-024	6.03977e-026	6.04564e-027	2.61684e-028	6.90211e-032	3.25978e-035	2.43728e-037	3.52318e-044	3.66822e-048	4.7744e-052	4.45494e-056	1.97981e-057	1.56713e-059	5.32872e-059	1.60336e-059	1.88491e-058	6.68823e-057	1.85799e-058	
0	0.00747792	0.00171338	0.00131916	0.000562265	0.0137461	0.000221166	0.00255488	0.000961239	0.000388447	0.00177381	0.00078746	0.0239631	0.000479535	0.000123601	0.00186061	0.000141303	0.0025185	0.00491674	2.27959e-006	3.48669e-005	0.000582529	0.00167956	0.00220879	8.02042e-006	2.45575e-005	5.54215e-006	4.05219e-006	0.000156249	0.112533	0.995173	0.999878	0.995206	0.999829	0.999686	0.999566	0.998118	0.999813	0.999993	0.999775	0.999985	0.455533	0.012375	0.00122738	1.53604e-006	2.70453e-008	2.87915e-011	5.74673e-012	1.97707e-012	6.50742e-013	8.97605e-016	8.91746e-019	4.54416e-020	9.61409e-023	1.66105e-023	2.45449e-024	3.49987e-024	
0	0	9.47134e-005	8.80209e-005	7.92002e-006	1.38653e-005	1.85797e-005	6.37004e-006	1.46369e-005	1.13921e-005	1.72792e-006	2.13573e-005	6.54147e-005	4.02496e-005	1.14317e-006	5.82272e-007	2.8147e-006	5.0625e-007	5.34863e-006	1.50508e-008	1.19778e-011	2.00134e-009	1.67736e-007	3.28962e-006	3.20408e-007	1.40458e-009	1.00273e-009	1.25118e-009	4.67306e-008	2.11227e-006	0.000647925	0.000121637	0.00479439	0.000170742	0.000313911	0.000433534	0.00188177	0.000187125	6.96321e-006	0.000224661	1.50567e-005	0.544467	0.987625	0.998773	0.999998	1	1	1	1	1	1	1	1	1	1	1	1	


1	0.994504	0.996837	0.950525	0.84651	0.997741	0.945829	0.979132	0.59475	0.980386	0.658341	0.981488	0.973406	0.958751	0.849635	0.999575	0.99829	0.999882	0.998159	0.968715	0.993857	0.790982	0.234084	0.0133454	0.00694476	0.000475492	0.000364697	0.000105471	3.31906e-006	1.75321e-005	1.62634e-006	1.8208e-007	4.74125e-009	3.11972e-010	1.91637e-011	1.67002e-012	2.36296e-013	1.50251e-011	5.21754e-009	6.40141e-007	4.12888e-005	3.93712e-005	9.01897e-005	0.000136145	3.62013e-006	3.254e-006	1.67836e-009	1.49531e-009	1.15753e-010	2.71951e-013	5.6985e-013	1.02465e-013	3.43402e-014	7.49783e-015	1.1254e-014	3.59853e-014	1.34885e-013	
