0	0	0.00840555	0.0159601	0.00101637	0.00786568	0.00183368	0.00184412	0.000348196	0.00795536	0.000278507	8.23539e-006	3.55164e-006	5.25925e-007	1.24791e-006	2.58122e-006	5.72104e-008	9.68729e-008	1.41633e-010	1.54158e-016	1.26982e-022	1.02431e-028	8.17649e-035	6.49076e-041	5.13734e-047	4.05965e-053	3.20528e-059	2.52953e-065	1.99575e-071	1.57438e-077	1.24189e-083	9.79582e-090	7.72659e-096	6.09438e-102	4.80694e-108	3.79146e-114	5.51263e-113	2.49352e-114	1.14167e-114	1.53618e-113	2.02012e-115	1.76773e-117	3.13473e-118	1.59736e-119	2.42448e-121	2.86881e-121	4.22949e-121	1.69458e-123	3.76274e-125	7.89927e-123	1.15768e-120	7.26209e-120	3.12629e-117	3.34757e-116	3.98204e-115	1.42695e-114	1.71101e-114	1.05306e-114	1.98227e-116	4.98045e-118	3.78684e-120	1.10512e-122	1.05425e-122	1.54833e-123	1.29251e-124	1.01578e-123	1.91653e-127	1.40975e-130	3.10151e-130	2.49094e-131	9.51368e-131	6.27273e-130	4.16964e-131	2.88098e-131	6.25708e-131	2.93555e-130	7.89446e-132	3.746e-131	7.26083e-133	1.75936e-131	2.02601e-130	8.9816e-130	2.0844e-128	4.41132e-128	6.76947e-128	4.26037e-128	6.71505e-129	5.22782e-128	3.89587e-127	3.25685e-127	1.79786e-128	1.13678e-129	2.76465e-133	2.15795e-136	4.01064e-139	2.17868e-142	3.27757e-143	1.12948e-141	3.8668e-141	5.54866e-144	4.17927e-144	6.74254e-142	2.06753e-141	2.86496e-140	2.12868e-139	2.25815e-138	2.87959e-138	5.50134e-136	2.90762e-135	2.3323e-133	2.08285e-135	1.13453e-133	9.63124e-135	1.00874e-134	2.01214e-134	1.91829e-136	3.45464e-135	9.48097e-135	1.00063e-132	4.1458e-135	1.686e-133	
0	0	0.000667492	0.00260377	0.0167812	0.00761389	0.0126678	0.00232517	0.000695902	4.24665e-005	0.00251627	0.000643887	0.000238896	0.00042443	2.05466e-005	8.31028e-006	8.05184e-007	2.09488e-007	5.21712e-010	3.75846e-016	2.66425e-022	1.9209e-028	1.4048e-034	1.03989e-040	7.77778e-047	5.86899e-053	4.46212e-059	3.41422e-065	2.62649e-071	2.02962e-077	1.57428e-083	1.22488e-089	9.55463e-096	7.46867e-102	5.84812e-108	4.58558e-114	9.49626e-114	2.83939e-114	1.63879e-115	3.69292e-114	9.26159e-114	1.8596e-114	1.43365e-114	8.39118e-114	2.85569e-115	2.02734e-116	1.29487e-118	8.52422e-122	2.17535e-125	6.59161e-127	4.28164e-123	2.33755e-121	1.08187e-120	1.53204e-117	5.47099e-118	2.45637e-116	1.05743e-115	8.72061e-116	6.9114e-117	2.86776e-117	7.67655e-118	1.05821e-116	3.33764e-116	2.06811e-115	1.5142e-115	2.3374e-115	3.41467e-116	1.1855e-116	4.66684e-118	2.18829e-119	6.92989e-122	3.10123e-123	6.96093e-124	1.35669e-124	1.30436e-126	6.20495e-127	1.44452e-127	3.79562e-128	6.73537e-130	8.57267e-131	4.06231e-131	1.19758e-131	8.83034e-131	1.7224e-128	2.41112e-129	2.2101e-127	2.29551e-129	5.2462e-128	3.57262e-129	1.36037e-128	1.83373e-128	1.13387e-127	3.87419e-129	1.2752e-129	2.01901e-130	1.52269e-131	3.58532e-132	1.51403e-131	4.77797e-132	2.24376e-132	6.56648e-133	7.52714e-135	4.58773e-137	6.55838e-138	1.45961e-138	3.37248e-139	2.02211e-140	1.51252e-138	6.72436e-137	6.74212e-136	3.41573e-134	4.14678e-134	2.18596e-133	6.32883e-133	2.59465e-133	7.93825e-132	8.08696e-132	8.11098e-131	8.36765e-130	1.33542e-129	4.8942e-129	
0	0	0	0.000176703	4.36863e-005	0.00706266	0.00181344	0.0100699	0.000654296	0.00041137	1.53442e-005	5.12928e-007	2.63502e-007	9.81654e-008	3.47846e-006	8.89153e-007	9.61245e-008	9.29241e-007	4.35347e-008	4.89974e-013	5.2204e-018	5.56112e-023	5.92401e-028	6.31058e-033	6.72237e-038	7.16103e-043	7.62832e-048	8.1261e-053	8.65636e-058	9.22123e-063	9.82295e-068	1.04639e-072	1.11468e-077	1.18741e-082	1.2649e-087	1.34744e-092	6.11574e-093	9.2375e-094	2.49582e-094	1.12665e-095	4.53802e-097	5.26441e-099	1.48216e-100	1.02829e-102	7.96245e-104	7.28103e-105	1.08057e-105	1.13413e-106	3.89863e-107	8.83367e-106	3.13621e-105	1.27001e-105	1.79157e-105	1.60971e-105	3.95315e-104	1.10487e-103	2.21864e-103	3.59503e-103	8.38708e-103	2.28148e-104	4.16315e-105	2.06877e-108	4.06843e-110	4.66713e-112	6.15922e-114	1.38407e-114	2.76784e-116	4.67093e-119	1.46955e-118	4.67964e-119	6.33002e-118	7.1386e-118	7.52089e-119	1.44692e-118	9.31056e-118	3.9208e-118	6.86487e-119	4.51881e-120	6.7589e-120	4.973e-121	4.81155e-122	1.3604e-122	2.12616e-123	2.98823e-124	3.15869e-124	5.45435e-125	1.91997e-123	8.34951e-125	2.10045e-123	3.97509e-123	1.02708e-123	1.12507e-125	6.0243e-126	1.84899e-127	3.07039e-128	1.49807e-130	9.91609e-133	9.63715e-135	1.14182e-133	5.43805e-134	1.22555e-134	8.59689e-133	9.73365e-132	1.30836e-130	2.81611e-129	1.14937e-127	1.49558e-126	2.24771e-125	5.41305e-123	1.59655e-121	2.88944e-122	4.41993e-123	8.41396e-126	4.67208e-127	9.2634e-129	6.84328e-132	3.8737e-134	1.28032e-134	7.74026e-133	5.60297e-133	2.25224e-131	
0	0	0	1.11857e-006	3.71976e-005	3.28851e-005	0.000259338	0.000143579	0.000390512	1.57223e-005	2.89833e-005	2.05291e-006	6.30371e-008	2.54927e-006	5.77574e-009	2.4389e-007	3.46978e-007	0.000660326	0.949124	0.999998	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.0397937	0.00057547	1.32994e-005	2.30295e-007	6.09977e-008	1.15152e-008	3.04656e-009	5.1142e-007	6.17633e-006	0.00094963	0.00797488	0.0461824	0.706545	0.588179	0.0388306	0.00222693	2.25756e-006	9.87748e-008	1.47891e-009	4.27759e-011	7.97887e-013	2.78136e-014	1.7027e-015	6.87496e-017	1.91425e-016	7.08403e-018	1.45989e-021	1.1366e-023	2.09923e-026	8.16757e-028	5.12007e-029	1.81278e-030	8.84898e-032	1.98532e-033	1.45893e-034	1.4538e-036	3.1986e-038	3.24131e-039	2.33972e-040	3.89734e-043	8.48674e-045	3.13525e-048	6.04863e-050	2.0689e-053	9.96604e-057	1.01422e-059	2.01347e-064	7.10275e-067	9.10756e-070	3.37397e-072	6.66579e-071	9.81043e-072	1.09754e-071	1.33797e-072	1.3375e-071	5.897e-074	1.59643e-074	4.4933e-075	1.03561e-075	6.21023e-077	8.28102e-077	1.17384e-078	1.26952e-079	3.33928e-078	3.1103e-079	2.7931e-081	2.20052e-083	8.61726e-083	6.04322e-081	3.44935e-079	2.98464e-078	8.49704e-076	3.82614e-072	9.33317e-070	1.50307e-067	2.50994e-068	1.89561e-069	1.43073e-070	4.47511e-073	1.37596e-073	1.76809e-077	2.208e-080	6.42818e-084	7.15847e-086	1.77656e-089	
0	0	0	0	6.24833e-005	0.000737118	0.00746717	0.15059	0.359437	0.802648	0.960309	0.99411	0.999041	0.999224	0.99981	0.999931	0.999991	0.999335	0.0508761	1.69206e-006	1.39815e-006	1.39815e-006	1.39815e-006	1.39815e-006	1.39815e-006	1.39815e-006	1.39815e-006	1.39815e-006	1.39815e-006	1.39815e-006	1.39815e-006	1.39815e-006	1.39815e-006	1.39815e-006	1.39815e-006	1.39815e-006	0.960206	0.999425	0.999987	1	1	1	1	0.999999	0.999994	0.99905	0.992025	0.953818	0.293455	0.411821	0.961169	0.997773	0.999998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	


1	0.526719	0.47284	0.212587	0.264038	0.442155	0.0784273	0.0272939	0.0392733	0.0243868	0.00388648	0.00204249	0.00040545	1.43015e-005	8.39901e-006	3.52115e-006	1.87092e-007	2.73091e-007	5.92575e-008	5.00107e-009	4.15783e-010	3.43656e-011	2.83119e-012	2.32505e-013	1.89245e-014	1.48278e-015	9.95473e-017	4.3618e-018	1.10933e-019	2.11998e-021	3.73228e-023	6.44982e-025	1.11021e-026	1.90941e-028	3.28336e-030	5.64575e-032	3.49568e-031	4.48884e-031	2.29864e-030	4.05591e-030	1.69363e-030	4.51258e-031	1.9098e-031	6.8358e-032	6.3542e-033	7.38189e-034	1.0397e-034	9.28006e-035	3.73163e-035	8.99118e-036	1.26969e-035	9.94076e-036	1.76367e-035	1.86502e-035	1.02132e-035	8.301e-036	5.40681e-036	3.47444e-036	9.9913e-037	5.09035e-037	7.89368e-038	1.10279e-037	2.85659e-037	1.32838e-037	1.29269e-037	4.90747e-038	1.57564e-038	5.06579e-039	6.79825e-040	4.11987e-040	1.49361e-041	4.06774e-042	2.01497e-042	3.71242e-043	2.7408e-044	3.73216e-044	2.43853e-044	3.92293e-044	4.97244e-045	5.47168e-045	2.15415e-044	1.16494e-044	4.39099e-044	7.59858e-044	5.51047e-044	8.1646e-044	5.18815e-045	8.69784e-045	6.9565e-045	6.43388e-045	4.6123e-046	8.34757e-046	8.68309e-047	1.01248e-047	1.28575e-048	2.93696e-049	3.48921e-050	5.32023e-050	2.43024e-050	3.60058e-051	2.40998e-051	1.2722e-051	5.45929e-052	1.19168e-051	1.38898e-051	3.43867e-051	3.45139e-051	1.40574e-051	1.68907e-052	3.02964e-052	1.19413e-052	1.10743e-052	7.28035e-053	2.61045e-053	2.77082e-053	4.95742e-053	1.6385e-052	3.69892e-052	1.87972e-051	1.99255e-051	5.3113e-051	
0	0.281479	0.0409598	0.494673	0.0305179	0.090917	0.0442169	0.015047	0.000560248	0.00231991	0.000210545	1.06642e-005	5.8733e-006	1.1251e-007	9.70725e-008	1.92626e-005	8.08461e-009	6.10258e-007	2.4411e-008	1.8584e-009	1.45673e-010	1.16558e-011	9.43587e-013	7.67688e-014	6.21763e-015	4.85892e-016	3.25755e-017	1.4263e-018	3.62609e-020	6.92823e-022	1.2196e-023	2.1075e-025	3.62753e-027	6.23877e-029	1.07279e-030	1.84466e-032	3.72689e-032	3.33384e-033	9.66045e-030	3.19892e-029	2.66312e-029	8.61784e-030	1.09216e-030	7.25169e-032	8.80974e-033	2.95321e-033	6.72049e-034	2.06782e-035	3.53069e-036	1.33617e-035	1.7249e-034	5.90164e-034	5.61627e-033	2.45733e-034	1.74524e-033	2.70747e-035	8.72211e-037	3.5863e-038	2.26289e-039	1.36931e-038	3.02403e-040	2.36319e-039	5.7467e-038	5.57171e-039	2.45861e-037	5.3638e-038	1.54604e-040	1.03962e-041	2.79391e-040	7.47003e-043	7.86777e-042	4.78722e-043	1.37352e-042	2.21874e-044	3.46225e-044	2.78985e-045	8.04225e-047	5.47242e-046	5.10136e-047	2.35829e-046	1.68377e-045	3.38543e-046	2.39796e-045	1.51466e-044	6.46503e-045	3.64619e-043	2.36004e-044	2.63559e-043	6.52151e-043	7.19008e-045	4.58678e-047	1.6756e-046	2.49646e-047	1.99109e-048	2.85677e-049	2.70526e-050	2.05207e-051	7.31292e-051	9.67534e-050	9.9229e-051	2.36838e-050	1.96162e-050	5.44902e-050	7.76996e-049	5.86146e-049	2.721e-049	9.23293e-051	3.39294e-051	2.42713e-052	6.03798e-054	5.91542e-055	5.76946e-055	5.35265e-055	1.05475e-054	2.95553e-055	1.24478e-054	4.57952e-053	1.15013e-052	2.87219e-052	2.145e-052	1.93272e-051	
0	0.191803	0.369441	0.133989	0.669315	0.222233	0.736534	0.869469	0.232978	0.31379	0.153742	0.0213655	0.000296706	3.0504e-006	5.93238e-008	1.72039e-006	4.38498e-008	1.31317e-008	2.11995e-008	1.23234e-008	5.42611e-009	2.28409e-009	9.51519e-010	3.94586e-010	1.62136e-010	6.4129e-011	2.17332e-011	4.80704e-012	6.17146e-013	5.95355e-014	5.29097e-015	4.61557e-016	4.01049e-017	3.48185e-018	3.02236e-019	2.62341e-020	5.38722e-019	2.30386e-021	3.28506e-020	7.89302e-020	1.99557e-020	5.94215e-021	1.1034e-021	8.09078e-022	1.87482e-022	3.56801e-023	6.42109e-025	2.11238e-027	2.25477e-029	1.93853e-030	9.34712e-031	9.16236e-031	3.8462e-031	8.16601e-033	2.25548e-033	1.82281e-034	2.66669e-035	3.69971e-037	1.27557e-039	4.80653e-039	5.65383e-040	2.81982e-039	4.6777e-039	8.08883e-038	2.35776e-037	2.7211e-038	4.15468e-040	2.09311e-041	1.33423e-041	1.34418e-043	3.21139e-043	6.53384e-045	2.78965e-043	5.48401e-045	1.03921e-045	1.8503e-046	6.29672e-047	2.25096e-047	1.43175e-047	6.37457e-049	1.29074e-047	1.84444e-048	3.85185e-048	6.09933e-046	2.54318e-047	5.18753e-045	1.14985e-044	1.66489e-043	6.73268e-045	3.32855e-045	5.00879e-047	6.37088e-046	8.89802e-047	3.12811e-047	1.90292e-047	1.26542e-048	1.991e-049	1.86309e-049	5.59008e-049	9.22472e-050	7.37946e-050	2.07914e-051	1.0512e-051	1.00081e-047	6.86678e-046	2.2535e-045	2.83497e-046	2.13702e-045	8.73487e-046	5.25027e-045	6.3579e-045	3.35082e-046	4.08856e-047	4.97096e-047	1.20033e-047	1.00186e-047	5.19061e-048	5.59908e-048	2.1075e-048	6.21249e-050	5.92057e-050	
0	0	0.116102	0.10683	0.0309117	0.0213521	0.042011	0.0382787	0.00556356	0.00236293	0.0450256	0.00179558	2.26088e-005	5.88185e-008	5.00482e-010	5.57727e-010	1.92275e-010	1.22836e-007	1.04267e-006	5.15571e-006	2.49483e-005	0.00011993	0.000574616	0.00274436	0.0129908	0.0591954	0.231121	0.588949	0.871107	0.968152	0.991257	0.996231	0.997278	0.997498	0.997544	0.997553	0.958491	0.00417683	0.000697817	9.20338e-005	5.10889e-006	4.20821e-007	1.88334e-007	4.25566e-007	3.20494e-006	1.44545e-005	6.56681e-006	4.4311e-007	2.92348e-008	9.57268e-009	9.36173e-009	1.69278e-008	6.47645e-010	3.01341e-012	2.14188e-014	1.14327e-016	9.59139e-019	5.03811e-021	4.01375e-024	1.53987e-027	1.25552e-030	1.92045e-031	7.78774e-034	4.04464e-035	3.07013e-034	3.74038e-034	5.16278e-036	1.59118e-037	3.08297e-040	1.1458e-042	1.73012e-044	2.03497e-045	1.04358e-045	7.20738e-044	2.7295e-046	2.95164e-047	2.07196e-048	5.52611e-050	1.78577e-050	2.27219e-051	6.59543e-051	2.3004e-051	6.46081e-051	7.31716e-050	3.7304e-050	1.2828e-045	7.16307e-047	3.67555e-045	1.12638e-045	3.97588e-046	1.1294e-047	1.92995e-047	4.01051e-046	1.19974e-045	1.78334e-045	4.83331e-045	7.69711e-045	4.90149e-044	5.87827e-045	6.24303e-044	3.89414e-042	2.58774e-042	1.78658e-043	8.39849e-042	6.27225e-040	2.77289e-040	3.70293e-041	3.38726e-039	9.8482e-038	1.35117e-036	7.96671e-035	5.12521e-035	3.05132e-035	1.04244e-036	1.17133e-038	8.73121e-039	4.71338e-041	2.71252e-043	3.88253e-045	8.06957e-047	1.9161e-048	
0	0	0.000656636	0.0514275	0.00511253	0.183052	0.0207396	0.00310005	0.437107	0.062573	0.0391927	0.0990498	0.769022	0.973112	0.238353	0.199823	0.00402164	0.0255866	0.00320589	5.81886e-005	1.09075e-006	2.6234e-007	1.16876e-006	5.58044e-006	2.64157e-005	0.000120369	0.000469967	0.00119758	0.00177132	0.00196866	0.00201564	0.00202575	0.00202788	0.00202833	0.00202842	0.00202844	0.024075	0.810779	0.621556	0.564511	0.273994	0.00966976	0.00167157	0.000791592	5.68426e-005	6.55819e-005	3.05597e-005	9.88365e-005	0.000155867	3.64308e-006	3.90684e-007	6.31903e-009	9.36863e-009	1.83082e-008	9.90521e-010	9.18671e-011	1.87221e-012	9.4837e-013	1.14274e-013	7.77003e-015	2.25422e-016	4.08856e-017	5.16171e-017	2.99311e-018	1.67798e-019	5.47181e-020	4.34836e-020	1.61531e-020	7.42217e-021	4.60971e-022	6.38059e-025	1.84514e-026	1.52427e-027	5.45646e-030	8.05876e-031	9.89585e-032	4.30932e-032	9.44128e-032	1.44086e-032	4.46201e-031	2.45647e-030	8.06206e-030	3.6124e-029	1.30756e-029	1.19375e-029	3.69091e-031	1.63173e-033	9.57652e-034	7.19477e-034	1.00473e-034	1.87087e-035	1.17278e-036	2.61231e-038	3.93562e-040	5.2109e-042	6.30471e-043	9.31566e-044	2.91042e-044	1.33475e-042	9.80618e-043	2.88504e-042	1.98891e-042	3.97462e-043	6.22919e-042	2.4958e-040	5.92299e-037	1.15575e-034	2.77522e-034	1.44027e-033	5.56175e-032	6.42862e-030	1.61754e-030	1.96109e-030	4.69446e-031	7.77844e-032	2.2102e-031	1.49211e-030	7.02375e-031	7.39252e-030	2.13516e-029	7.88469e-030	
0	0	0	0.000492495	5.03169e-005	0.0399808	0.0748086	0.0368726	0.172938	0.00807733	0.0338897	0.0136684	0.0834981	0.0187036	0.745504	0.715569	0.864574	0.0491386	0.00156268	0.00011339	4.96442e-006	2.35676e-007	2.33966e-007	1.08541e-006	5.13679e-006	2.34069e-005	9.13896e-005	0.000232881	0.000344452	0.000382825	0.000391961	0.000393928	0.000394342	0.000394429	0.000394447	0.000394451	0.0170183	0.145521	0.0070511	0.0013315	0.00034245	8.13932e-005	5.35649e-006	1.54977e-006	3.82763e-006	4.70475e-007	4.74317e-007	6.05304e-005	0.00581894	0.00165489	3.37001e-005	6.39042e-008	4.58916e-009	1.64822e-007	3.98301e-007	3.48544e-007	3.05065e-007	4.84842e-006	3.97144e-005	4.36338e-006	5.04434e-006	9.20656e-010	3.8212e-010	4.62925e-011	3.01874e-014	1.62977e-016	1.33347e-017	2.77932e-018	7.97715e-019	7.87498e-019	4.41043e-019	1.36778e-020	7.96556e-021	9.81079e-022	8.24467e-022	5.68463e-024	5.73164e-023	2.7414e-023	4.48314e-022	1.4334e-020	8.98153e-021	3.96128e-019	8.94458e-018	7.29601e-018	1.73244e-015	2.20002e-018	7.84192e-017	3.10506e-020	1.4598e-018	5.86488e-017	1.88207e-017	1.02996e-021	1.15365e-023	1.31839e-027	6.89786e-031	8.80269e-034	1.03448e-036	2.77708e-040	2.62363e-040	1.16237e-042	2.49799e-044	4.32603e-043	4.38529e-042	9.62137e-042	5.60974e-043	7.26378e-039	7.05484e-035	4.7659e-037	1.35445e-035	2.18318e-034	7.79835e-034	1.887e-032	4.48719e-034	6.01843e-032	2.55044e-032	5.59317e-035	4.80948e-032	1.07238e-031	2.64983e-032	1.75804e-031	3.58122e-031	
0	0	0	3.72827e-007	3.1502e-005	9.13417e-005	0.000156653	0.00321133	0.0265039	0.0188211	0.000486695	0.00117817	8.54528e-005	7.05081e-005	0.0116045	0.0159567	0.111126	0.608916	0.0841271	0.0437065	0.0222575	0.0112604	0.00567802	0.00285404	0.00142201	0.000682783	0.000283839	8.44708e-005	2.54999e-005	1.67095e-005	1.58549e-005	1.58019e-005	1.58046e-005	1.58066e-005	1.58071e-005	1.58073e-005	7.51248e-005	0.0365743	0.109965	0.00161991	0.00126876	0.000264702	3.77559e-005	2.2733e-006	5.80542e-007	1.36386e-007	1.34874e-007	3.4103e-006	0.000732834	0.0013368	6.37e-005	3.40188e-006	5.09723e-008	2.15783e-008	3.30248e-008	1.47148e-007	8.45607e-007	2.14101e-006	6.47832e-005	7.8978e-005	0.000149634	2.82752e-006	6.94928e-008	2.92707e-009	2.73001e-011	5.77211e-013	1.8099e-013	3.30156e-014	3.88877e-015	4.98335e-014	1.66836e-013	9.75035e-014	1.60532e-014	2.3271e-014	1.25922e-014	2.92903e-015	3.47974e-015	1.4376e-015	8.02733e-015	6.02322e-015	1.32875e-015	1.80181e-015	1.02089e-015	5.19767e-016	3.3481e-015	3.63916e-017	6.8631e-017	4.92271e-020	2.06676e-020	7.55536e-019	1.2659e-017	1.45281e-019	1.01769e-020	1.72981e-022	3.8152e-024	8.98568e-026	1.36863e-027	3.75743e-030	5.07158e-032	1.9625e-033	1.8365e-035	3.4734e-036	2.24729e-036	2.92969e-036	2.30821e-036	1.1036e-035	5.54108e-034	5.12708e-034	1.74668e-033	4.19993e-033	2.25317e-032	2.26312e-032	5.67874e-034	4.24212e-034	1.48475e-033	3.14106e-034	5.79738e-035	9.68385e-034	1.39084e-034	2.84315e-032	2.85838e-033	
0	0	0	0	2.28685e-005	0.000219984	0.00310544	0.00672775	0.0850762	0.567669	0.723566	0.860889	0.146664	0.00809678	0.00453058	0.0686271	0.0202774	0.316357	0.911103	0.956117	0.977711	0.988619	0.993746	0.994395	0.985556	0.939978	0.768033	0.409536	0.126752	0.0294802	0.00631982	0.00133322	0.000283508	6.35897e-005	1.75628e-005	7.93174e-006	0.000340209	0.00294901	0.26073	0.432445	0.72439	0.989984	0.998285	0.999204	0.999936	0.999919	0.999962	0.999837	0.993292	0.997005	0.999902	0.999997	1	1	1	1	0.999999	0.999993	0.999896	0.999917	0.999845	0.999997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	


1	0.937623	0.957905	0.851271	0.920801	0.316463	0.314518	0.0808535	0.0446748	0.00946505	0.00781716	0.00476233	0.0117262	0.00578574	0.000789746	0.00876642	0.000837371	0.00550756	4.43072e-005	3.37254e-007	2.41939e-009	1.70358e-011	1.1909e-013	8.30238e-016	5.78238e-018	4.02609e-020	2.80309e-022	1.95166e-024	1.35892e-026	9.46239e-029	6.58908e-031	4.5884e-033	3.19527e-035	2.22515e-037	1.54959e-039	1.07914e-041	1.19952e-041	1.80567e-041	1.97232e-040	1.47202e-039	1.01814e-038	3.12341e-038	1.14131e-037	1.41629e-039	1.65197e-040	2.00419e-041	2.58834e-043	1.56931e-047	2.95209e-052	7.67554e-054	1.66729e-054	1.10698e-055	2.71979e-056	5.9044e-057	2.17609e-057	5.67046e-059	8.59423e-061	1.46501e-061	4.14479e-063	4.37674e-065	6.95234e-067	3.82116e-067	3.3929e-067	3.88473e-068	7.49668e-067	3.31447e-065	1.28616e-065	2.9861e-066	2.07654e-066	6.03685e-068	3.80308e-068	6.49156e-069	4.33441e-069	6.99064e-070	2.7903e-069	6.83442e-070	1.64001e-071	2.27895e-072	2.11588e-073	2.98896e-073	1.3005e-073	8.12886e-074	7.11707e-074	1.01931e-073	7.33919e-074	1.0222e-072	1.49417e-073	1.03547e-072	5.1815e-073	6.80808e-075	6.50032e-076	1.60389e-075	7.07422e-075	3.31195e-074	2.7167e-073	9.25921e-073	4.532e-072	7.75921e-072	5.33751e-071	7.8497e-070	2.59582e-068	8.67939e-068	1.1557e-067	9.32707e-069	8.48487e-070	9.19595e-071	2.46159e-072	7.60064e-073	1.54766e-073	1.39058e-075	1.19707e-076	3.72185e-077	3.97204e-077	1.67135e-078	2.17348e-080	1.93985e-080	1.30067e-080	7.57534e-081	1.40591e-081	4.90152e-081	1.75986e-081	
0	0.0129605	0.0236093	0.148191	0.0285294	0.673248	0.679582	0.916511	0.952956	0.989683	0.990633	0.977486	0.761698	0.0416494	0.010942	0.0137852	0.0125365	0.0175231	0.00138166	5.58685e-005	2.11331e-006	7.83526e-008	2.88328e-009	1.05805e-010	3.87887e-012	1.42159e-013	5.20977e-015	1.90932e-016	6.99773e-018	2.56482e-019	9.40095e-021	3.44588e-022	1.2631e-023	4.63e-025	1.69719e-026	6.22134e-028	2.12967e-028	1.30102e-027	1.31203e-027	3.32043e-028	1.40223e-028	1.02922e-028	7.3195e-029	1.14389e-031	1.61014e-032	6.85719e-034	3.31633e-035	8.41438e-039	5.2109e-043	2.12692e-044	8.93018e-046	1.87521e-047	1.16037e-048	4.15627e-049	4.49552e-049	4.52423e-050	2.60674e-051	2.90633e-051	2.49551e-051	6.28434e-053	8.39137e-054	4.41849e-056	1.22603e-057	2.30908e-059	2.14281e-059	1.01967e-058	2.94907e-059	1.64981e-059	2.03095e-059	1.04756e-059	8.28088e-059	8.49684e-059	1.68354e-059	5.91634e-059	2.94926e-058	2.70097e-059	3.62548e-060	2.52865e-061	9.87023e-062	8.08997e-062	5.69192e-063	8.97701e-063	3.71071e-063	2.13108e-064	3.83497e-064	6.60324e-065	1.96163e-064	1.80329e-065	3.65874e-065	6.81054e-066	3.01856e-066	4.73162e-068	3.23977e-067	5.30284e-067	1.57955e-066	1.79386e-066	1.67649e-066	1.68617e-067	1.26402e-067	6.76529e-067	1.62338e-066	3.52219e-065	2.58928e-064	3.5718e-064	1.36795e-063	2.70918e-063	5.43647e-062	3.52442e-061	1.39971e-059	5.22515e-060	9.6662e-060	2.00537e-060	2.97044e-061	3.89334e-063	1.29257e-064	9.96226e-067	5.9248e-068	8.97912e-070	5.6623e-072	1.46543e-072	1.98132e-074	
0	0.049417	0.0111875	0.000128624	0.0497173	2.15322e-006	0.000518568	4.19851e-005	8.00654e-005	0.000273617	0.000246971	0.00172443	8.69461e-005	0.000602566	4.13698e-006	0.000298708	5.89504e-006	0.527669	0.330107	0.144704	0.059714	0.0241842	0.00972388	0.00389905	0.00156192	0.000625501	0.000250482	0.000100309	4.01718e-005	1.60888e-005	6.44378e-006	2.5809e-006	1.03374e-006	4.14055e-007	1.65848e-007	6.64303e-008	1.54671e-008	1.03222e-010	3.74306e-010	5.28373e-010	1.32837e-009	1.1633e-009	3.65532e-010	2.54708e-011	7.11674e-013	3.83227e-014	1.5575e-015	2.15897e-018	5.2915e-023	1.7989e-024	1.42945e-023	7.21602e-023	2.7048e-023	1.31191e-025	3.3138e-027	1.12067e-029	1.77689e-031	1.45793e-034	6.93689e-038	1.71592e-039	4.17985e-043	3.3152e-042	3.15412e-045	1.9841e-048	7.44731e-048	1.77311e-048	1.32887e-051	8.65041e-054	3.16433e-057	8.14551e-060	5.92769e-062	4.52462e-061	4.27289e-061	2.78104e-062	1.23935e-061	2.23686e-060	5.53905e-065	1.71261e-064	8.79682e-067	3.06146e-066	7.04588e-065	1.50054e-066	4.48175e-066	3.27653e-065	1.07106e-068	4.07104e-063	6.70363e-066	9.32775e-063	4.96179e-065	3.00926e-068	1.11258e-068	8.94151e-066	1.79934e-067	3.34485e-066	2.13905e-066	2.93944e-066	6.77834e-066	3.97644e-065	2.98855e-066	7.25675e-065	6.71414e-064	8.91837e-064	7.2754e-065	8.74797e-065	1.14958e-063	8.15315e-065	1.61322e-066	1.58566e-059	9.06611e-058	4.25378e-058	1.13016e-057	4.15836e-058	1.20439e-057	7.00221e-061	1.46977e-063	1.48797e-062	7.61729e-065	1.67412e-066	2.94301e-070	1.28041e-071	1.10511e-074	
